OBJECTID_1,SABL_PWSID,BOUNDARY_TYPE,WATER_SYSTEM_NUMBER,WATER_SYSTEM_NAME,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,OBJECTID,ACTIVITY_STATUS_CD,ACTIVITY_DATE,OWNER_TYPE_CODE,COUNTY,POPULATION,REGULATING_AGENCY,FEDERAL_CLASSIFICATION,STATE_CLASSIFICATION,ADDR_LINE_ONE_TXT,ADDR_LINE_TWO_TXT,ADDRESS_CITY_NAME,ADDRESS_STATE_CODE,ADDRESS_ZIP_CODE,SERVICE_CONNECTIONS,GLOBALID,AC_PHONE_NUMBER,AC_EMAIL,BOUNDARY_FILETYPE,DT_VERIFIED,VERIFIED_STATUS,VERIFIED_NAME,VERIFIED_TYPE,Shape__Area,Shape__Length
1315894,CA3200107,Water Service Area,CA3200107,GRIZZLY LAKE CSD-CROCKER/WELCH,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,784,A ,1979/03/22 07:00:00+00,P ,PLUMAS,215,DISTRICT 02 - LASSEN,COMMUNITY,COMMUNITY,GRIZZLY ROAD & VALLEY VIEW, ,PORTOLA,CA  ,96122,73,{2057C12B-F8E0-4639-875F-1626B15CB56E},530-832-5225                  ,glcsddelleker@gmail.com,WBT Tool,2019/09/02 07:00:00+00,Verified,K. Connaughton,District / LPA staff member,638739.71955117,5023.66299984995
1315895,CA0900111,Water Service Area,CA0900111,PIONEER  ELEMENTARY SCHOOL,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,785,A ,2016/07/29 07:00:00+00,L ,EL DORADO,227,LPA39 - EL DORADO COUNTY,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,6860 MT AUKUM RD, ,SOMERSET,CA  ,95684,19,{CF10C28B-3B26-428E-9068-6E11B08FB7B6},530-620-3556                  ,PPATUREL@PIONEERUSD.ORG,WBT Tool,,Not Verified,,,59295.6802257,1077.07947526121
1315897,CA1502133,Water Service Area,CA1502133,V LIONS OPS WATER SYSTEM,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,787,A ,1979/03/22 07:00:00+00,P ,KERN,250,DISTRICT 12 - VISALIA,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,29341 KIMBERLINA ROAD, ,WASCO,CA  ,93280,3,{B3796C94-FB47-4D85-8D2B-B0292F3C1EC0},661-772-5825                  ,cmendoza@pacific-ag.net,WBT Tool,,Not Verified,,,199516.14875642,2404.11377539355
1315898,CA4901377,Water Service Area,CA4901377,FORT ROSS VINEYARDS,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,788,A ,1976/01/01 08:00:00+00,P ,SONOMA,50,DISTRICT 25 - MARIN,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,15001 Meyers Grade Road, ,JENNER,CA  ,95450,1,{A0EDE089-2383-4565-AB81-86482C81FCDF},415-701-9200                  ,lester@fortrossvineyard.com,WBT Tool,2019/09/02 07:00:00+00,Verified,J. Oakley,District / LPA staff member,1567763.8063084,6234.49551653338
1315899,CA3700923,Water Service Area,CA3700923,LAKE MORENA'S OAK SHORES MWC,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,789,A ,1976/01/01 08:00:00+00,P ,SAN DIEGO,670,DISTRICT 26 - IMPERIAL,COMMUNITY,COMMUNITY,2461 Lake Morena Dr., ,CAMPO,CA  ,91906,201,{213C2DF8-4908-4CE0-A8AB-77F26D2F24C4},619-478-2462                  ,HATCREEKKR@AOL.COM,WBT Tool,,Not Verified,,,716022.37946922,3947.31914709712
1315900,CA3110017,Water Service Area,CA3110017,SIERRA LAKES COUNTY WATER DIST,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,790,A ,1976/01/01 08:00:00+00,L ,PLACER,824,DISTRICT 09 - SACRAMENTO,COMMUNITY,COMMUNITY,Sherritt Ln, ,SODA SPRINGS,CA  ,95728,841,{A91C7679-B743-4AE4-A0CD-BD086F888DF4},530-426-7802                  ,pbaird@slcwd.org,WBT Tool,2019/09/02 07:00:00+00,Verified,K. Connaughton,District / LPA staff member,16564082.0129982,25896.7930496942
1315901,CA0103040,Water Service Area,CA0103040,NORRIS CANYON PROPERTY OWNERS ASSN,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,791,A ,1983/01/27 08:00:00+00,P ,ALAMEDA,50,DISTRICT 04 - SAN FRANCISCO,COMMUNITY,COMMUNITY,8653 NORRIS CANYON ROAD, ,CASTRO VALLEY,CA  ,94552,19,{46552BF2-5636-4F13-A178-E4F3F50A5FDB},510-205-2263                  ,Mojoferris@yahoo.com,WBT Tool,,Not Verified,,,593518.14281134,3456.67769692213
1315902,CA5000054,Water Service Area,CA5000054,MORNINGSIDE MOBILEHOME PARK,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,792,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,67,LPA80 - STANISLAUS COUNTY,COMMUNITY,COMMUNITY,1512 CLARIBEL ROAD, ,MODESTO,CA  ,95357,49,{0F46D545-60FA-4101-9A45-4E52D8E2B355},209-523-3344                  ,cynthia.mccraw@tpmproperty.net,WBT Tool,,Not Verified,,,50989.198307785,1059.57457612742
1315903,CA1900074,Water Service Area,CA1900074,THE PAINTED TURTLE CAMP,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,794,A ,2016/08/08 07:00:00+00,P ,LOS ANGELES,57,LPA49 - LA COUNTY,COMMUNITY,COMMUNITY,THE PAINTED TURTLE GANG CAMP FOUNDATION,17000 ELIZABETH LAKE RD,LAKE HUGHES,CA  ,93532,5,{50621168-B3AC-4C30-937C-08CB442C06EC},661-724-1550                  ,BRIANG@THEPAINTEDTURTLE.ORG,WBT Tool,,Not Verified,,,1055562.46055395,4313.26659178784
1315904,CA4900587,Water Service Area,CA4900587,BRAND WATER COMPANY,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,795,A ,1979/03/22 07:00:00+00,P ,SONOMA,112,DISTRICT 18 - SONOMA,COMMUNITY,COMMUNITY,440 Brand Road, ,SANTA ROSA,CA  ,95409,34,{233CFA27-9978-4F14-9B24-6F8192AA6167},415-640-5558                  ,jen@moonvalleyproperties.net,WBT Tool,2019/09/02 07:00:00+00,Verified,J. Oakley,District / LPA staff member,73031.174493745,1515.78522133204
1315905,CA1400044,Water Service Area,CA1400044,PANAMINT SPRINGS RESORT,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,796,A ,2015/04/30 07:00:00+00,P ,INYO,218,DISTRICT 27 - MOJAVE,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,40440 Highway 190,Panamint Springs Resort,DARWIN,CA  ,93522,9,{6380C02F-5A17-45EC-AE1E-0492C555F8B5},775-482-7680                  ,BEN@DEATHVALLEY.COM,WBT Tool,,Not Verified,,,231298.97948572,1896.26696578706
1315907,CA1910023,Water Service Area,CA1910023,AVERYDALE MWC,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,799,A ,1979/03/22 07:00:00+00,P ,LOS ANGELES,1003,DISTRICT 16 - CENTRAL,COMMUNITY,COMMUNITY,3659 E. AVENUE H-4, ,LANCASTER,CA  ,93535,304,{3807C2B3-3F51-47F0-834A-79B608120E7D},661-946-2256                  ,averydale@verizon.net,WBT Tool,,Not Verified,,,3208312.59163394,8950.23185033808
1315908,CA3610073,Water Service Area,CA3610073,HI DESERT WD,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,800,A ,1976/01/01 08:00:00+00,L ,SAN BERNARDINO,26221,DISTRICT 13 - SAN BERNARDINO,COMMUNITY,COMMUNITY,55439 29Palms Hwy, ,YUCCA VALLEY,CA  ,92284,11070,{5F3D7821-C6DC-40D9-BF52-36A55BB98AD0},760-365-8152                  ,tonyc@hdwd.com,WBT Tool,,Not Verified,,,217186928.945495,95986.1456085479
1315909,CA5500074,Water Service Area,CA5500074,SIERRA VILLAGE MUTUAL WATER CO,SBUCKNAM,2020/10/20 03:20:27+00,epa\gisservice,2024/04/26 01:00:33+00,801,A ,1979/03/22 07:00:00+00,P ,TUOLUMNE,361,DISTRICT 28 - YOSEMITE,COMMUNITY,COMMUNITY,SIERRA VILLAGE MUTUAL WATER CO,HWY 108,TWAIN HARTE,CA  ,95383,129,{7B7A5E4F-8CAF-4A3E-B4F8-FD1B2C199C7E},209-770-1872                  ,erocster@gmail.com,WBT Tool,2024/04/25 14:00:00+00,Verified,JSaenz-Dominguez,District / LPA staff member,494520.659890785,15497.0402756521
1315910,CA3901075,Water Service Area,CA3901075,FAIRWAY ESTATES PWS CSA-18,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,802,A ,2016/08/08 07:00:00+00,L ,SAN JOAQUIN,149,LPA69 - SAN JOAQUIN COUNTY,COMMUNITY,COMMUNITY,FAIRWAY DR, ,WOODBRIDGE,CA  ,95258,45,{9BEEAA36-98A4-4A32-83A7-5B8FF8B5ADCE},209-468-3090                  ,bguzman@sjgov.org,WBT Tool,,Not Verified,,,218396.16962595,4411.9216060969
1315911,CA0202515,Water Service Area,CA0202515,CARSON RIVER RESORT,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,803,A ,1997/06/03 07:00:00+00,P ,ALPINE,33,LPA32 - ALPINE COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY, , ,MARKLEEVILLE,CA  ,96120,26,{8EC54CFB-5834-4A64-9736-B233ECED7660},530-694-2229                  ,info@carsonriverresort.com,WBT Tool,,Not Verified,,,9814.489927255,404.175753753869
1315912,CA4600002,Water Service Area,CA4600002,WEBBER LAKE CAMPGROUND,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,810,A ,2022/05/03 07:00:00+00,P ,SIERRA,26,DISTRICT 02 - LASSEN,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,1 Webber Lake Road, ,SIERRAVILLE,CA  ,96126,1,{61F10F6B-00A8-455A-9D70-C41C8E094F57},530-448-6848                  ,CHRIS@TDLANDTRUST.ORG,WBT Tool,2019/09/02 07:00:00+00,Verified,K. Connaughton,District / LPA staff member,299943.12449325,4913.40931252849
1315913,CA0400105,Water Service Area,CA0400105,GRAY LODGE CHECK STATION,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,811,A ,2016/07/28 07:00:00+00,S ,BUTTE,8000,LPA34 - BUTTE COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,3207 Rutherford Rd, ,GRIDLEY,CA  ,95948,6,{DC3EC9A5-EAF5-4FFE-B23F-DD2B221B1AFC},530-846-7500                  ,tim.hermansen@wildlife.ca.gov,WBT Tool,,Not Verified,,,4677130.78955852,9414.82388739176
1315914,CA1000362,Water Service Area,CA1000362,GOLDEN STATE VINTNERS - FRESNO,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,812,A ,1983/01/27 08:00:00+00,P ,FRESNO,43,DISTRICT 12 - VISALIA,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,7409 W CENTRAL, ,FRESNO,CA  ,93706,1,{2F6A67CE-1998-4903-913E-9EB970068EAC},559-547-2409                  ,karen.gonzalez@thewinegroup.com,WBT Tool,,Not Verified,,,190638.166579235,2020.6942215335
1315915,CA3400335,Water Service Area,CA3400335,HOLIDAY MOBILE VILLAGE,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,813,A ,2016/08/08 07:00:00+00,P ,SACRAMENTO,200,LPA64 - SACRAMENTO COUNTY,COMMUNITY,COMMUNITY,7769 WHISPERING PALMS DR, ,SACRAMENTO,CA  ,95823,115,{6D8CF6FF-0E12-4C14-B40D-3EDCACD4934D},650-369-7733                  ,emscott5@gmail.com,WBT Tool,,Not Verified,,,64813.79279571,1476.21906231958
1315916,CA1000319,Water Service Area,CA1000319,HUNTINGTON LAKE RESORT,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,814,A ,2021/03/05 08:00:00+00,P ,FRESNO,30,DISTRICT 23 - FRESNO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,58730 HUNTINGTON LAKE RD, ,LAKESHORE,CA  ,93634,13,{C53981F9-2E47-431E-A344-D7AE7A7352E3},408-859-9959                  ,alapati.cpa@gmail.com,WBT Tool,,Not Verified,,,6288.976650605,404.34048621784
1315917,CA0410018,Water Service Area,CA0410018,DEL ORO WATER CO.-STIRLING BLUFFS,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,815,A ,1992/12/15 08:00:00+00,P ,BUTTE,501,DISTRICT 21 - VALLEY,COMMUNITY,COMMUNITY,Gypsum Street, ,STIRLING CITY,CA  ,95978,152,{03166468-8438-449B-8723-C6B8FE72CED6},530-809-3970                  ,management@delorowater.com,WBT Tool,,Not Verified,,,944220.021637875,4680.76751047612
1315918,CA1200591,Water Service Area,CA1200591,BIG LAGOON PARK WATER CO.,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,816,A ,1979/03/22 07:00:00+00,P ,HUMBOLDT,70,DISTRICT 01 - KLAMATH,COMMUNITY,COMMUNITY,P.O. BOX 654,8 MI. N. OF TRINIDAD,EUREKA,CA  ,95502,76,{C2411414-D48B-4681-A39F-2DB3F2FFE69C},530-736-3436                  ,carolbrainerd@gmail.com,WBT Tool,,Not Verified,,,290260.99324168,2370.25226062107
1315919,CA0300019,Water Service Area,CA0300019,FIDDLETOWN COMMUNITY SERVICE,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,817,A ,2016/07/27 07:00:00+00,L ,AMADOR,100,DISTRICT 10 - STOCKTON,COMMUNITY,COMMUNITY, , ,FIDDLETOWN,CA  ,95629,66,{E01A0210-D401-4FF3-86FC-026ED014A260},209-245-3991                  ,fiddcsd@gmail.com,WBT Tool,,Not Verified,,,785295.318956765,3951.66024579882
1315920,CA5010026,Water Service Area,CA5010026,WATERFORD - HICKMAN,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,818,A ,1976/01/01 08:00:00+00,L ,STANISLAUS,597,DISTRICT 10 - STOCKTON,COMMUNITY,COMMUNITY,101 E. Street,PO Box 199,WATERFORD,CA  ,95386,183,{65FAE37F-A0CD-48A4-843B-AB2BD5A98C94},209-874-2328                  ,mpitcock@cityofwaterford.org,WBT Tool,,Not Verified,,,1004926.13116614,5046.4366507745
1315921,CA1000196,Water Service Area,CA1000196,RIVERVIEW SCHOOL,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,819,A ,1979/03/22 07:00:00+00,L ,FRESNO,461,DISTRICT 23 - FRESNO,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,8662 S. LAC JAC AVE., ,PARLIER,CA  ,93648,1,{FBB56FCF-D62F-4593-8B96-CD903946D328},559-305-7062                  ,gonzalez-j@kcusd.com,WBT Tool,,Not Verified,,,59417.376454305,989.229885468304
1315922,CA0900576,Water Service Area,CA0900576,ALPINE INN & SPA,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,820,A ,2016/07/29 07:00:00+00,P ,EL DORADO,100,LPA39 - EL DORADO COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,920 STATELINE AVE, ,SOUTH LAKE TAHOE,CA  ,96150,4,{E2111D4B-F9FF-4ED4-AF4A-159642B76304},408-858-8715                  ,ANA@TAHOEHOSPITALITY.COM,WBT Tool,,Not Verified,,,4056.686381315,255.472068937124
1315923,CA4901406,Water Service Area,CA4901406,MACROSTIE WINERY AND VINEYARD,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,821,A ,2015/02/02 08:00:00+00,P ,SONOMA,150,DISTRICT 25 - MARIN,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,4605 Westside Road, ,HEALDSBURG,CA  ,95448,3,{533552E1-E078-4842-A090-7E403195A0E6},415-828-4341                  ,michaelc@dvwinepartners.com,WBT Tool,2019/09/02 07:00:00+00,Verified,J. Oakley,District / LPA staff member,42856.53003767,866.812230392445
1315924,CA4500173,Water Service Area,CA4500173,CASSEL PARK MUTUAL WATER CO,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,822,A ,2015/04/30 07:00:00+00,P ,SHASTA,131,LPA75 - SHASTA COUNTY,COMMUNITY,COMMUNITY,"OAK DRIVE, PUMICE DRIVE, RISING COURT,", ,CASSEL,CA  ,96016,71,{DD1E65D5-77CE-409C-AA3A-BED4F30E6739},530-335-4721                  ,ccooley@frontiernet.net,WBT Tool,,Not Verified,,,749903.304903915,3525.13900622187
1315925,CA1503660,Water Service Area,CA1503660,DELTA TRADING WATER SYSTEM,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,824,A ,2014/10/01 07:00:00+00,P ,KERN,65,DISTRICT 19 - TEHACHAPI,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,17731 Millux Road, ,BAKERSFIELD,CA  ,93311,11,{F37F85E9-0908-4A3A-835C-02085155AA77},661-379-6156                  ,Jamie.cisneros@crimsomrenewable.com,WBT Tool,,Not Verified,,,302612.711180155,2288.35604753201
1315926,CA0901232,Water Service Area,CA0901232,RED FIR GROUP CAMPGROUND,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,825,A ,2016/07/29 07:00:00+00,F ,EL DORADO,25,LPA39 - EL DORADO COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,LOON LAKE, ,POLLOCK PINES,CA  ,95726,7,{6F9B8508-D03F-478E-850F-178F5746300D},831-801-5826                  ,ADAM@ROYALELKPARKMANAGEMENT.COM,WBT Tool,,Not Verified,,,73621696.4711189,52072.9464919844
1315927,CA2702110,Water Service Area,CA2702110,DELANY WC,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,826,A ,2016/08/01 07:00:00+00,P ,MONTEREY,60,LPA57 - MONTEREY COUNTY,COMMUNITY,COMMUNITY, , ,ROYAL OAKS,CA  ,95076,17,{FE7EA377-C157-447D-A58F-3A966CAB33B2},831-728-4017                  ,bongardbruce@gmail.com,WBT Tool,,Not Verified,,,255799.701132835,4948.17310316356
1315928,CA3900844,Water Service Area,CA3900844,COUNTRY MANOR MHP,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,827,A ,2016/08/08 07:00:00+00,P ,SAN JOAQUIN,75,LPA69 - SAN JOAQUIN COUNTY,COMMUNITY,COMMUNITY,17251 N TRETHEWAY RD, ,LOCKEFORD,CA  ,95237,41,{F70B9D04-FD23-424C-B811-82611F6BA2A8},209-763-2586                  ,caryl2423@aol.com,WBT Tool,,Not Verified,,,44924.658006035,854.840505188213
1315929,CA4400763,Water Service Area,CA4400763,BUENA VISTA MIGRANT CENTER,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,829,A ,2015/01/29 08:00:00+00,P ,SANTA CRUZ,455,LPA74 - SANTA CRUZ COUNTY,COMMUNITY,COMMUNITY,113 Tierra Alta Dr, ,WATSONVILLE,CA  ,95076,140,{B190D0F8-BA0C-4044-B856-255989EAA85C},209-557-2006                  ,kryan@stanregionalha.org,WBT Tool,,Not Verified,,,590548.677633825,4154.1430795964
1315930,CA4901181,Water Service Area,CA4901181,HANNA VINEYARDS,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,832,A ,1976/01/01 08:00:00+00,P ,SONOMA,26,DISTRICT 25 - MARIN,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,9280 Highway 128, ,HEALDSBURG,CA  ,95448,2,{36CF4AE4-E173-4059-B6BB-4018C2D7D1CE},707-328-3171                  ,jeff@hannawinery.com,WBT Tool,2019/09/02 07:00:00+00,Verified,J. Oakley,District / LPA staff member,215374.151442215,2251.5725621904
1315931,CA3400156,Water Service Area,CA3400156,SOUTHWEST TRACT W M D [SWS],SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,833,A ,2016/08/08 07:00:00+00,L ,SACRAMENTO,103,LPA64 - SACRAMENTO COUNTY,COMMUNITY,COMMUNITY,NINA WAY AND FALCONER AVE, ,SACRAMENTO,CA  ,95824,33,{EDAC5799-DEE3-4F6C-B0BE-48F766CC9FDE},916-875-2216                  ,HUTCHESONS@SACCOUNTY.NET,WBT Tool,,Not Verified,,,58995.604895645,1745.18303789894
1315932,CA0202552,Water Service Area,CA0202552,BLUE LAKES C.G. DAM & MID,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,834,A ,1997/06/03 07:00:00+00,P ,ALPINE,25,LPA32 - ALPINE COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY, , ,SACRAMENTO,CA  ,95826,1,{3626B94F-87D4-4FB0-8E75-736352EA98B7},916-698-0023                  ,"mike,farmer@pge.com",WBT Tool,,Not Verified,,,62079.50893926,1281.72429220172
1315933,CA1100436,Water Service Area,CA1100436,ORLAND OAKS MHP,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,835,A ,1986/03/28 07:00:00+00,P ,GLENN,186,DISTRICT 21 - VALLEY,COMMUNITY,COMMUNITY,6343 County Rd. 200, ,ORLAND,CA  ,95963,83,{6D57120A-7EDA-4297-B3FA-E2FF32161544},916-918-6496                  ,coby@montechristomh.com,WBT Tool,,Not Verified,,,89616.222023095,1311.07361854351
1315934,CA3700277,Water Service Area,CA3700277,SUNRISE ESTATES MUTUAL WATER COMPANY,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,836,A ,2016/08/02 07:00:00+00,P ,SAN DIEGO,150,DISTRICT 26 - IMPERIAL,COMMUNITY,COMMUNITY,20560 BEE VALLEY RD, ,JAMUL,CA  ,91935,46,{F6F53653-5AB7-4236-B2E9-DF1B0585BBB6},619-468-3420                  ,jamulharry@krumbles.net,WBT Tool,,Not Verified,,,1437855.23513191,5306.90684523629
1315935,CA0202513,Water Service Area,CA0202513,SHAY CREEK HOA,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,837,A ,1997/06/03 07:00:00+00,P ,ALPINE,32,LPA32 - ALPINE COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY, , ,MARKLEEVILLE,CA  ,96120,32,{11AFC1B8-B97F-4980-B7C0-56F730E211B2},530-304-9307                  ,Graham Fogg <gefogg@ucdavis.edu>Graham Fogg <gefogg@ucdavis.edu>,WBT Tool,,Not Verified,,,160000.893858905,3030.38858887362
1315936,CA0190002,Water Service Area,CA0190002,CITY OF LIVERMORE,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,838,A ,1976/01/01 08:00:00+00,L ,ALAMEDA,0,DISTRICT 04 - SAN FRANCISCO,NON-PUBLIC,Recycled Water,CITY OF LIVERMORE WATER RESOURCES DIV.,101 W. JACK LONDON BOULEVARD,LIVERMORE,CA  ,94550,,{D308E88F-F69B-4B97-83E8-FFBCFE7BA1B1},925-960-8138                  ,dblennier@cityoflivermore.net,WBT Tool,,Not Verified,,,269986.493826145,2063.54162431454
1315937,CA0202505,Water Service Area,CA0202505,PACIFIC VALLEY CAMPGROUND,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,839,A ,2010/08/31 07:00:00+00,F ,ALPINE,50,LPA32 - ALPINE COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY, , ,HATHAWAY PINES,CA  ,95233,1,{FA94D3B8-33BD-4615-90C4-2888358B2E72},209-288-6329                  ,timothy.hughes@usda.gov,WBT Tool,,Not Verified,,,31180.98399672,717.963960852982
1315938,CA0202520,Water Service Area,CA0202520,HOPE VALLEY RESORT,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,840,A ,1997/06/03 07:00:00+00,P ,ALPINE,25,LPA32 - ALPINE COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY, , ,HOPE VALLEY,CA  ,96120,25,{513F4331-96D1-4041-94FA-E6B71E6769E7},530-694-2203                  ,jflannigan@wylderhotels.com,WBT Tool,,Not Verified,,,4950.751633185,286.211997196058
1315939,CA0202517,Water Service Area,CA0202517,LAKE ALPINE REC. AREA,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,841,A ,1997/06/03 07:00:00+00,P ,ALPINE,50,LPA32 - ALPINE COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY, , ,SONORA,CA  ,95370,1,{5306CCB8-6321-452A-9B15-3513AB191E1F},209-532-7398                  ,sierrasunrisewt@gmail.com,WBT Tool,,Not Verified,,,32790.72309957,746.340599857991
1315940,CA0710001,Water Service Area,CA0710001,CITY OF ANTIOCH,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,842,A ,1979/03/22 07:00:00+00,L ,CONTRA COSTA,115074,DISTRICT 04 - SAN FRANCISCO,COMMUNITY,COMMUNITY,401 PUTNAM STREET, ,ANTIOCH,CA  ,94509,33597,{62B0B747-0592-47B8-AFA1-0DF77B085E5E},925-779-7029                  ,bwoodland@antiochca.gov,WBT Tool,,Not Verified,,,114782126.6418,71304.8646819401
1315941,CA0901239,Water Service Area,CA0901239,SAND FLAT CAMPGROUND,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,843,A ,2016/07/29 07:00:00+00,F ,EL DORADO,50,LPA39 - EL DORADO COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,US HIGHWAY 50 @ SILVERFORK RD, ,POLLOCK PINES,CA  ,95726,29,{98E58B7D-0C3F-4871-BDF8-86FB22DEF6F3},831-801-5826                  ,ADAM@ROYALELKPARKMANAGEMENT.COM,WBT Tool,,Not Verified,,,1148080.60728199,4511.97197263052
1315942,CA4901393,Water Service Area,CA4901393,BOISSET - BUENA VISTA WINERY,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,844,A ,2011/08/03 07:00:00+00,L ,SONOMA,122,DISTRICT 25 - MARIN,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,18000 Old Winery Road, ,SONOMA,CA  ,95476,1,{C9ED3600-C336-4305-8E67-3ABB3ED44FE7},707-287-7458                  ,tom.blackwood@boisset.com,WBT Tool,2019/09/02 07:00:00+00,Verified,J. Oakley,District / LPA staff member,37815.103971375,1691.52456076533
